Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
2022-08-30,33.040001,33.07,32.150002,32.259998,31.318672,40182500,INTC
2022-08-31,32.389999,32.389999,31.77,31.92,30.988594,44074500,INTC
2022-09-01,31.57,31.83,31.129999,31.76,30.833261,36440700,INTC
2022-09-02,32.209999,32.380001,31.059999,31.219999,30.309019,34893300,INTC
2022-09-06,31.389999,31.389999,30.33,30.360001,29.474113,46989600,INTC
2022-09-07,30.42,30.790001,30.049999,30.65,29.755651,37329500,INTC
2022-09-08,30.370001,30.85,29.91,30.75,29.852734,37359500,INTC
2022-09-09,31.190001,31.5,31.08,31.459999,30.542015,34069500,INTC
2022-09-12,31.74,31.860001,31.1,31.559999,30.639097,38305500,INTC
2022-09-13,30.83,30.93,29.25,29.290001,28.435337,71417900,INTC
2022-09-14,29.549999,29.77,29.01,29.18,28.328547,40767200,INTC
2022-09-15,29.15,29.41,28.709999,28.84,27.998466,39919100,INTC
2022-09-16,28.700001,29.32,28.42,29.24,28.386793,72748000,INTC
2022-09-19,29.02,29.5,28.9,29.440001,28.580959,33151900,INTC
2022-09-20,29.07,29.17,28.709999,28.959999,28.114964,31129000,INTC
2022-09-21,29.15,29.59,28.459999,28.469999,27.639261,39977300,INTC
2022-09-22,28.4,28.5,28.040001,28.07,27.250935,36092700,INTC
2022-09-23,27.9,27.9,27.190001,27.52,26.716984,43491100,INTC
2022-09-26,27.559999,27.700001,26.860001,26.969999,26.183031,44786400,INTC
2022-09-27,27.4,27.6,26.620001,26.889999,26.105366,44121400,INTC
2022-09-28,26.860001,27.280001,26.6,27.129999,26.338362,40433400,INTC
2022-09-29,26.780001,26.780001,26.190001,26.379999,25.610249,41831300,INTC
2022-09-30,26.299999,26.57,25.74,25.77,25.018047,43821000,INTC
2022-10-03,26.33,27.25,26.07,26.969999,26.183031,44096200,INTC
2022-10-04,27.43,27.799999,27.09,27.700001,26.891729,42427500,INTC
2022-10-05,27.370001,27.84,26.889999,27.639999,26.833483,30120000,INTC
2022-10-06,27.440001,27.76,27,27.18,26.386904,33985100,INTC
2022-10-07,26.17,26.280001,25.65,25.719999,24.969505,57215500,INTC
2022-10-10,25.940001,25.99,25.09,25.200001,24.46468,43409300,INTC
2022-10-11,25.01,25.48,24.690001,25.040001,24.309349,48134900,INTC
2022-10-12,25.049999,25.52,24.66,25.33,24.590887,39634100,INTC
2022-10-13,24.73,26.84,24.59,26.42,25.64908,62447000,INTC
2022-10-14,26.459999,26.629999,25.76,25.91,25.153963,48185400,INTC
2022-10-17,26.309999,26.75,26.17,26.42,25.64908,39416500,INTC
2022-10-18,26.74,26.959999,25.540001,25.870001,25.115129,51126900,INTC
2022-10-19,25.74,26.25,25.690001,26,25.241335,33882300,INTC
2022-10-20,26.15,26.950001,25.950001,26.08,25.319,33247700,INTC
2022-10-21,25.85,27.049999,25.790001,26.969999,26.183031,53058700,INTC
2022-10-24,26.75,27.48,26.52,27.18,26.386904,43831600,INTC
2022-10-25,27.18,27.559999,27,27.41,26.610191,32205300,INTC
2022-10-26,27.190001,27.799999,26.99,27.209999,26.416027,37111100,INTC
2022-10-27,27.450001,27.59,26.129999,26.27,25.503458,56305100,INTC
2022-10-28,28.18,29.219999,27.860001,29.07,28.221754,91695700,INTC
2022-10-31,29.08,29.18,28.049999,28.43,27.60043,59507700,INTC
2022-11-01,28.799999,28.85,27.889999,28.299999,27.474222,44418700,INTC
2022-11-02,28.27,28.85,27.41,27.42,26.6199,51956100,INTC
2022-11-03,27.450001,27.879999,27.17,27.389999,26.590775,39678200,INTC
2022-11-04,27.57,28.24,27.41,28.200001,27.746899,43051900,INTC
2022-11-07,28.360001,28.469999,27.889999,28.41,27.953524,34389800,INTC
2022-11-08,28.76,28.950001,27.93,28.48,28.0224,36258000,INTC
2022-11-09,28.219999,28.299999,27.52,27.52,27.077824,30544800,INTC
2022-11-10,28.879999,29.83,28.65,29.76,29.281834,62943900,INTC
2022-11-11,28.93,30.629999,28.870001,30.43,29.941067,49826500,INTC
2022-11-14,30.34,30.99,30.18,30.35,29.862352,39395300,INTC
2022-11-15,31.1,31.34,30.17,30.709999,30.216566,40933200,INTC
2022-11-16,30.110001,30.23,29.440001,29.530001,29.055529,35582800,INTC
2022-11-17,29.07,29.950001,29,29.889999,29.409744,31983300,INTC
2022-11-18,30.26,30.26,29.610001,29.870001,29.390064,27122200,INTC
2022-11-21,29.66,29.719999,28.91,28.940001,28.475008,36086800,INTC
2022-11-22,29.139999,29.860001,29.059999,29.82,29.340868,25584100,INTC
2022-11-23,29.73,30.08,29.49,29.67,29.193279,23143900,INTC
2022-11-25,29.68,29.68,29.34,29.34,28.868582,11314900,INTC
2022-11-28,29.1,29.190001,28.540001,28.73,28.268381,28267900,INTC
2022-11-29,28.85,29.18,28.74,28.9,28.43565,24361500,INTC
2022-11-30,28.77,30.08,28.219999,30.07,29.586851,72072500,INTC
2022-12-01,30.24,30.48,29.52,29.83,29.350708,38896300,INTC
2022-12-02,29.17,29.43,28.709999,29.41,28.937456,31546000,INTC
2022-12-05,29.42,29.75,28.889999,29.17,28.701311,34040400,INTC
2022-12-06,29.190001,29.309999,28.34,28.6,28.140471,27701200,INTC
2022-12-07,28.280001,28.549999,28.15,28.33,27.874807,28239900,INTC
2022-12-08,28.32,28.6,28.07,28.440001,27.983042,28486100,INTC
2022-12-09,28.389999,28.780001,28.190001,28.24,27.786255,25641300,INTC
2022-12-12,28.129999,28.709999,27.860001,28.690001,28.229027,35117900,INTC
2022-12-13,29.790001,30.09,28.370001,28.73,28.268381,58546800,INTC
2022-12-14,28.51,29.120001,28.01,28.26,27.805933,37141100,INTC
2022-12-15,27.940001,28,27.120001,27.15,26.713768,45682700,INTC
2022-12-16,27,27.139999,26.450001,26.92,26.487463,81104200,INTC
2022-12-19,26.9,26.969999,26.5,26.790001,26.359552,37662500,INTC
2022-12-20,26.540001,26.870001,26.42,26.440001,26.015177,31863300,INTC
2022-12-21,26.59,26.969999,26.58,26.83,26.398911,28100900,INTC
2022-12-22,26.450001,26.450001,25.35,25.969999,25.552727,47478300,INTC
2022-12-23,25.92,26.190001,25.68,26.09,25.670801,23600900,INTC
2022-12-27,25.85,26.1,25.65,25.940001,25.523211,29548100,INTC
2022-12-28,25.84,26.120001,25.5,25.540001,25.129639,26176900,INTC
2022-12-29,25.77,26.290001,25.75,26.209999,25.78887,30944800,INTC
2022-12-30,25.9,26.459999,25.799999,26.43,26.005337,31030100,INTC
2023-01-03,27.049999,27.07,26.370001,26.73,26.300516,31308000,INTC
2023-01-04,27.41,27.92,27.16,27.68,27.235252,37665200,INTC
2023-01-05,27.440001,27.780001,27.379999,27.559999,27.11718,33552600,INTC
2023-01-06,27.93,28.83,27.379999,28.73,28.268381,31788600,INTC
2023-01-09,28.84,29.870001,28.84,29.309999,28.839062,37493200,INTC
2023-01-10,29.24,29.51,28.92,29.440001,28.966974,23008100,INTC
2023-01-11,29.68,29.879999,29,29.85,29.370386,30375400,INTC
2023-01-12,29.98,30.379999,29.469999,30.290001,29.803316,28963900,INTC
2023-01-13,29.969999,30.17,29.809999,30.110001,29.626209,31361900,INTC
2023-01-17,30.18,30.26,29.52,29.6,29.124405,34759100,INTC
2023-01-18,29.799999,29.82,28.629999,28.809999,28.347095,44199600,INTC
2023-01-19,28.610001,28.76,28.24,28.42,27.963364,36886600,INTC
2023-01-20,28.42,29.23,28.25,29.219999,28.750507,35158500,INTC
2023-01-23,29.33,30.49,29.18,30.27,29.783638,38795800,INTC
2023-01-24,29.940001,30.190001,29.73,29.92,29.43926,24855100,INTC
2023-01-25,29.52,29.889999,29.17,29.700001,29.222797,28268000,INTC
2023-01-26,30.059999,30.110001,29.33,30.09,29.606529,56088100,INTC
2023-01-27,27.07,28.24,26.780001,28.16,27.707541,148548200,INTC
2023-01-30,27.719999,28.51,27.67,27.950001,27.500916,55145800,INTC
2023-01-31,27.780001,28.290001,27.530001,28.26,27.805933,52621600,INTC
2023-02-01,27.889999,29.43,27.68,29.07,28.602919,63330600,INTC
2023-02-02,29.25,30.299999,28.799999,30.190001,29.704924,62230700,INTC
2023-02-03,29.620001,31.17,29.530001,30.32,29.832834,57603100,INTC
2023-02-06,29.549999,29.65,28.610001,28.690001,28.572994,48726400,INTC
2023-02-07,28.65,29.27,28.43,29.049999,28.931524,50780800,INTC
2023-02-08,28.950001,29.120001,28.209999,28.24,28.124828,36479100,INTC
2023-02-09,28.68,28.82,27.57,27.73,27.616907,43906400,INTC
2023-02-10,27.629999,27.99,27.34,27.799999,27.686623,31232500,INTC
2023-02-13,27.870001,28.549999,27.719999,28.549999,28.433563,32347500,INTC
2023-02-14,28.379999,28.719999,27.99,28.639999,28.523195,27928900,INTC
2023-02-15,28.360001,28.879999,28.16,28.85,28.73234,23359400,INTC
2023-02-16,28.5,28.83,28.129999,28.200001,28.084991,28972500,INTC
2023-02-17,28,28.07,27.379999,27.610001,27.497398,32086200,INTC
2023-02-21,27.110001,27.27,26.040001,26.059999,25.953718,63668400,INTC
2023-02-22,25.91,26.9,25.299999,25.469999,25.366125,89195300,INTC
2023-02-23,25.780001,26.08,25.32,25.610001,25.505554,56473200,INTC
2023-02-24,25.219999,25.35,24.92,25.139999,25.03747,44089900,INTC
2023-02-27,25.549999,25.58,24.879999,24.9,24.798449,37657000,INTC
2023-02-28,24.940001,25.120001,24.73,24.93,24.828327,50255300,INTC
2023-03-01,25.030001,25.92,24.969999,25.33,25.226696,47823400,INTC
2023-03-02,25.209999,26.299999,25.120001,26.200001,26.093149,48309300,INTC
2023-03-03,26.200001,26.48,26.01,26.4,26.292332,36744900,INTC
2023-03-06,26.469999,26.540001,25.93,25.99,25.884005,37879800,INTC
2023-03-07,25.84,25.99,25.5,25.530001,25.42588,43164600,INTC
2023-03-08,25.559999,26.01,25.450001,25.98,25.874044,36071900,INTC
2023-03-09,25.98,26.98,25.969999,26.440001,26.332169,54886100,INTC
2023-03-10,26.549999,27.52,26.32,27.219999,27.108988,65187000,INTC
2023-03-13,26.74,27.309999,26.610001,26.950001,26.84009,50977000,INTC
2023-03-14,27.35,28.1,27.25,28.01,27.895765,47689800,INTC
2023-03-15,27.73,28.5,27.66,28.41,28.294134,49322800,INTC
2023-03-16,28.389999,30.27,28.389999,30.18,30.056917,75779500,INTC
2023-03-17,29.92,31,29.440001,29.809999,29.688425,80628500,INTC
2023-03-20,29.799999,29.9,28.629999,29.16,29.041077,38780100,INTC
2023-03-21,29,29.17,27.98,28.459999,28.343929,55650800,INTC
2023-03-22,28.48,29.120001,28.1,28.129999,28.015276,37415500,INTC
2023-03-23,28.379999,29.16,28.219999,29.030001,28.911608,43785500,INTC
2023-03-24,29.040001,29.809999,28.93,29.360001,29.240261,55912100,INTC
2023-03-27,29.370001,29.73,29.08,29.18,29.060995,34758200,INTC
2023-03-28,29.08,29.33,28.629999,29.290001,29.170547,37407900,INTC
2023-03-29,29.77,31.889999,29.76,31.52,31.391451,85556200,INTC
2023-03-30,31.85,32.580002,31.809999,32.09,31.959127,70077600,INTC
2023-03-31,31.799999,32.900002,31.73,32.669998,32.536758,59765000,INTC
2023-04-03,32.939999,33.560001,32.540001,32.889999,32.755863,57038300,INTC
2023-04-04,32.849998,33.84,32.84,33.099998,32.965004,55714100,INTC
2023-04-05,32.799999,32.990002,32.34,32.830002,32.69611,39615700,INTC
2023-04-06,32.599998,33,32.459999,32.810001,32.676193,28551900,INTC
2023-04-10,32.599998,32.759998,32.200001,32.52,32.387375,30534400,INTC
2023-04-11,32.66,33.110001,32.32,32.349998,32.218063,27059100,INTC
2023-04-12,32.77,32.889999,31.959999,32.02,31.889412,37070800,INTC
2023-04-13,31.82,32.43,31.65,32.130001,31.998964,29722300,INTC
2023-04-14,32,32.240002,31.690001,31.889999,31.759941,24623600,INTC
2023-04-17,31.950001,32.639999,31.77,32.139999,32.008923,29601100,INTC
2023-04-18,32.43,32.459999,31.780001,31.83,31.700186,26041400,INTC
2023-04-19,31.1,31.52,31.08,31.15,31.022959,25746600,INTC
2023-04-20,30.76,31.25,30.709999,30.860001,30.734144,30255100,INTC
2023-04-21,30.84,30.84,30.23,30.299999,30.176426,28655800,INTC
2023-04-24,30.129999,30.370001,29.610001,29.66,29.539036,38732500,INTC
2023-04-25,29.440001,29.57,28.870001,28.879999,28.762217,38289900,INTC
2023-04-26,29.200001,29.809999,28.84,29.049999,28.931524,41218800,INTC
2023-04-27,28.75,29.950001,28.51,29.860001,29.738222,60186200,INTC
2023-04-28,31.98,32.57,30.809999,31.059999,30.933327,80229700,INTC
2023-05-01,31.110001,31.24,30.280001,30.299999,30.176426,36918500,INTC
2023-05-02,30.299999,30.58,29.75,29.77,29.648588,33463400,INTC
2023-05-03,30.639999,31.110001,30.25,30.65,30.525,45554500,INTC
2023-05-04,30.440001,31.719999,30.379999,31.24,31.24,46104000,INTC
2023-05-05,31.379999,31.41,30.73,30.99,30.99,35010800,INTC
2023-05-08,30.700001,30.84,30.389999,30.77,30.77,30882800,INTC
2023-05-09,30.379999,30.58,29.91,30.1,30.1,30706500,INTC
2023-05-10,30.290001,30.4,29.49,29.969999,29.969999,40526500,INTC
2023-05-11,29.6,29.68,28.82,28.860001,28.860001,47144400,INTC
2023-05-12,29.030001,29.1,28.719999,28.950001,28.950001,24147300,INTC
2023-05-15,28.9,29.83,28.879999,29.799999,29.799999,28717500,INTC
2023-05-16,29.620001,29.9,29.209999,29.219999,29.219999,22812000,INTC
2023-05-17,29.52,29.559999,28.68,28.870001,28.870001,41667300,INTC
2023-05-18,29,29.76,28.870001,29.68,29.68,36529200,INTC
2023-05-19,29.6,30.24,29.5,29.93,29.93,40668700,INTC
2023-05-22,29.85,30.450001,29.82,30.280001,30.280001,28693400,INTC
2023-05-23,30.049999,30.200001,29.49,29.51,29.51,29400900,INTC
2023-05-24,29.309999,29.49,28.82,29,29,28045800,INTC
2023-05-25,28.290001,28.290001,26.860001,27.4,27.4,78009400,INTC
2023-05-26,27.440001,29.09,27.1,29,29,71910600,INTC
2023-05-30,29.700001,30.040001,29,29.99,29.99,54874800,INTC
2023-05-31,29.700001,32.290001,29.67,31.440001,31.440001,136243800,INTC
2023-06-01,31.799999,31.940001,31.02,31.129999,31.129999,52667400,INTC
2023-06-02,31.4,31.59,30.83,31.309999,31.309999,36496200,INTC
2023-06-05,31.309999,31.4,29.83,29.860001,29.860001,48244100,INTC
2023-06-06,29.77,31.450001,29.700001,30.959999,30.959999,42295300,INTC
2023-06-07,31.030001,31.370001,30.93,31.280001,31.280001,39098000,INTC
2023-06-08,31.43,31.85,31.059999,31.82,31.82,35199000,INTC
2023-06-09,31.93,31.99,30.68,31.34,31.34,40218000,INTC
2023-06-12,31.4,33.299999,31.360001,33.07,33.07,59881600,INTC
2023-06-13,33.77,33.950001,33.07,33.91,33.91,51990000,INTC
2023-06-14,33.869999,35.599998,33.799999,35.580002,35.580002,74404300,INTC
2023-06-15,35.279999,36.419998,35.220001,35.82,35.82,67676300,INTC
2023-06-16,36.360001,36.799999,35.599998,36.369999,36.369999,110188500,INTC
2023-06-20,36.77,37.110001,34.720001,35,35,65970200,INTC
2023-06-21,34.919998,35.049999,32.830002,32.900002,32.900002,70973500,INTC
2023-06-22,32.689999,33.240002,32.130001,32.709999,32.709999,45740300,INTC
2023-06-23,32.209999,33.450001,32.029999,33,33,46199200,INTC
2023-06-26,33.189999,33.990002,33.099998,33.34,33.34,38952400,INTC
2023-06-27,33.220001,34.23,33.009998,34.099998,34.099998,33038900,INTC
2023-06-28,33.610001,33.810001,33.029999,33.57,33.57,33705800,INTC
2023-06-29,33.34,33.327999,32.490002,32.904999,32.904999,27390860,INTC
